ItemId|ItemIdCode
18427|4827
15265|4828
18458|4829
15720|4830
22239|4831
13481|4832
21225|4833
5588|4834
19570|4835
16567|4836
21414|4837
19839|4838
18449|4839
21928|4840
17805|4841
19140|4842
21982|4843
15611|4844
21491|4845
19707|4846
16291|4847
15155|4848
15634|4849
22105|4850
20326|4851
15975|4852
17207|4853
21381|4854
15289|4855
15581|4856
20220|4857
16549|4858
15515|4859
17519|4860
17274|4861
21372|4862
18347|4863
17712|4864
19392|4865
17189|4866
18359|4867
21125|4868
11039|4869
15436|4870
13641|4871
19263|4872
16201|4873
15424|4874
18995|4875
19430|4876
15775|4877
20939|4878
17707|4879
18708|4880
19030|4881
16247|4882
19425|4883
21771|4884
21337|4885
20967|4886
22003|4887
20729|4888
20152|4889
19983|4890
21186|4891
17756|4892
10649|4893
9904|4894
17820|4895
18417|4896
20642|4897
20199|4898
18067|4899
18185|4900
16854|4901
21675|4902
19129|4903
15314|4904
18845|4905
20423|4906
17933|4907
20901|4908
21650|4909
16216|4910
19415|4911
16844|4912
17643|4913
21733|4914
17145|4915
20814|4916
7722|4917
17563|4918
19796|4919
20851|4920
18993|4921
19451|4922
21624|4923
21940|4924
21478|4925
18589|4926
21461|4927
15340|4928
20115|4929
13206|4930
15074|4931
18512|4932
19118|4933
15255|4934
16421|4935
16285|4936
19626|4937
19921|4938
16204|4939
19901|4940
21713|4941
18755|4942
21971|4943
18344|4944
20947|4945
18725|4946
16331|4947
18865|4948
18999|4949
5052|4950
19377|4951
18880|4952
17044|4953
15757|4954
21392|4955
17920|4956
19409|4957
16713|4958
17481|4959
15156|4960
19470|4961
20202|4962
21976|4963
17547|4964
17802|4965
15190|4966
18395|4967
18729|4968
12708|4969
15973|4970
17907|4971
16787|4972
16895|4973
21762|4974
20987|4975
20887|4976
16303|4977
17238|4978
17127|4979
15549|4980
16542|4981
19478|4982
16853|4983
17100|4984
16169|4985
15414|4986
18396|4987
19495|4988
17792|4989
12813|4990
19009|4991
18989|4992
16781|4993
18221|4994
15119|4995
20136|4996
17642|4997
17186|4998
17330|4999
17912|5000
17869|5001
21029|5002
19524|5003
17771|5004
18542|5005
15919|5006
20625|5007
18146|5008
19571|5009
21636|5010
6743|5011
18513|5012
20169|5013
17769|5014
15591|5015
21216|5016
22244|5017
16887|5018
19531|5019
15487|5020
16449|5021
19948|5022
18022|5023
21450|5024
15823|5025
19890|5026
14958|5027
21035|5028
20990|5029
21387|5030
15620|5031
18142|5032
10991|5033
5339|5034
15541|5035
15547|5036
18096|5037
19000|5038
16290|5039
18915|5040
21085|5041
15626|5042
19312|5043
20432|5044
22014|5045
16264|5046
20007|5047
16776|5048
15988|5049
22032|5050
15569|5051
17150|5052
15735|5053
16706|5054
15339|5055
17182|5056
20092|5057
17900|5058
20426|5059
19058|5060
18620|5061
16250|5062
18715|5063
17508|5064
15194|5065
22088|5066
16238|5067
20099|5068
21333|5069
15032|5070
21185|5071
8387|5072
12740|5073
19313|5074
17306|5075
17679|5076
21756|5077
17575|5078
15662|5079
20963|5080
19012|5081
15102|5082
16325|5083
17689|5084
18839|5085
5172|5086
17813|5087
15849|5088
15954|5089
20407|5090
21834|5091
19688|5092
19668|5093
16146|5094
17466|5095
18728|5096
15462|5097
20865|5098
20979|5099
21355|5100
16191|5101
19186|5102
10031|5103
19346|5104
16894|5105
15745|5106
19702|5107
21251|5108
19779|5109
17425|5110
21893|5111
21719|5112
20163|5113
17878|5114
21348|5115
21968|5116
19987|5117
21560|5118
16432|5119
22094|5120
21832|5121
15184|5122
19808|5123
21792|5124
20871|5125
19734|5126
20733|5127
20941|5128
20961|5129
15387|5130
11281|5131
15073|5132
19006|5133
15143|5134
20249|5135
13414|5136
19968|5137
17693|5138
19281|5139
19574|5140
19290|5141
20418|5142
18568|5143
18497|5144
14986|5145
21466|5146
18942|5147
19494|5148
19648|5149
16682|5150
15512|5151
18150|5152
16493|5153
16200|5154
16834|5155
17669|5156
21090|5157
21837|5158
16292|5159
13918|5160
21610|5161
20331|5162
14907|5163
17773|5164
18094|5165
15605|5166
15612|5167
16968|5168
20328|5169
19793|5170
19794|5171
7508|5172
15666|5173
15313|5174
17059|5175
19063|5176
19761|5177
16535|5178
15008|5179
18836|5180
16270|5181
21133|5182
15655|5183
16946|5184
20761|5185
15621|5186
16912|5187
17289|5188
18597|5189
19659|5190
16902|5191
15592|5192
17536|5193
17342|5194
21918|5195
21487|5196
21619|5197
18326|5198
20810|5199
20185|5200
20210|5201
15520|5202
16182|5203
13893|5204
20764|5205
19235|5206
18702|5207
18763|5208
19782|5209
22193|5210
20525|5211
21948|5212
19070|5213
16667|5214
17422|5215
21439|5216
18002|5217
21981|5218
17659|5219
18320|5220
20621|5221
16533|5222
18649|5223
18560|5224
17500|5225
19230|5226
20094|5227
15593|5228
17009|5229
17080|5230
18032|5231
21497|5232
17255|5233
19765|5234
20243|5235
18664|5236
22147|5237
18242|5238
19020|5239
18490|5240
15470|5241
16553|5242
17944|5243
16017|5244
17940|5245
18200|5246
17245|5247
20708|5248
20141|5249
15048|5250
14905|5251
18946|5252
18974|5253
21422|5254
19208|5255
19657|5256
20659|5257
15217|5258
19486|5259
19554|5260
21283|5261
21106|5262
17183|5263
7884|5264
12903|5265
16870|5266
17524|5267
16132|5268
15055|5269
21471|5270
16948|5271
19053|5272
15216|5273
19269|5274
17461|5275
19790|5276
18678|5277
18558|5278
19421|5279
21716|5280
15342|5281
21615|5282
15031|5283
15202|5284
14887|5285
17190|5286
19048|5287
18016|5288
17119|5289
19758|5290
21448|5291
15727|5292
16072|5293
10803|5294
20926|5295
20956|5296
18603|5297
19954|5298
22009|5299
21993|5300
19739|5301
8284|5302
18487|5303
17398|5304
21917|5305
18308|5306
17004|5307
18616|5308
16937|5309
17032|5310
16954|5311
5093|5312
22235|5313
17338|5314
12198|5315
17320|5316
16405|5317
19110|5318
19181|5319
15111|5320
15980|5321
17688|5322
15365|5323
22095|5324
15137|5325
15584|5326
21501|5327
19414|5328
17242|5329
19050|5330
20612|5331
17483|5332
19803|5333
21197|5334
12328|5335
19814|5336
16861|5337
16900|5338
20056|5339
15746|5340
21656|5341
17718|5342
16529|5343
16840|5344
19106|5345
21835|5346
12636|5347
20630|5348
16431|5349
15306|5350
19039|5351
15063|5352
17467|5353
22216|5354
20586|5355
16736|5356
20198|5357
16615|5358
17388|5359
16668|5360
18866|5361
21315|5362
17683|5363
18267|5364
20626|5365
20161|5366
6122|5367
19248|5368
17414|5369
18832|5370
10309|5371
19127|5372
16608|5373
20137|5374
18574|5375
15082|5376
18005|5377
19378|5378
17376|5379
17133|5380
16139|5381
21750|5382
15571|5383
18031|5384
18470|5385
20785|5386
19598|5387
18232|5388
20844|5389
19054|5390
20820|5391
16554|5392
18804|5393
20215|5394
20445|5395
20566|5396
20427|5397
15029|5398
20438|5399
21838|5400
15763|5401
21677|5402
17340|5403
18908|5404
22097|5405
18978|5406
22106|5407
18749|5408
21931|5409
13195|5410
15544|5411
18520|5412
18898|5413
14883|5414
15594|5415
17389|5416
19203|5417
20027|5418
16123|5419
15716|5420
16620|5421
20732|5422
19332|5423
21936|5424
19142|5425
16437|5426
17801|5427
14975|5428
19606|5429
19595|5430
19384|5431
16297|5432
22242|5433
16114|5434
17804|5435
21988|5436
15360|5437
19352|5438
16094|5439
19330|5440
17503|5441
16764|5442
20526|5443
21370|5444
18328|5445
18939|5446
15240|5447
15522|5448
14893|5449
17531|5450
14978|5451
19816|5452
14965|5453
17702|5454
21579|5455
17103|5456
20923|5457
22132|5458
18653|5459
16686|5460
11707|5461
19023|5462
16484|5463
18824|5464
15486|5465
15141|5466
18088|5467
15714|5468
18466|5469
17250|5470
19848|5471
19629|5472
16933|5473
21319|5474
21857|5475
20466|5476
20475|5477
21708|5478
15899|5479
15865|5480
20600|5481
21095|5482
20706|5483
13954|5484
20280|5485
22221|5486
17023|5487
20511|5488
18260|5489
17514|5490
22184|5491
21618|5492
17922|5493
18781|5494
16766|5495
15959|5496
18684|5497
17785|5498
19180|5499
15166|5500
18389|5501
16209|5502
21554|5503
19721|5504
18113|5505
20883|5506
19469|5507
17465|5508
19132|5509
19907|5510
17817|5511
21916|5512
19323|5513
19418|5514
18927|5515
21609|5516
20393|5517
18024|5518
15682|5519
19237|5520
19362|5521
17149|5522
17170|5523
21149|5524
5858|5525
17675|5526
20779|5527
21364|5528
18626|5529
20182|5530
18183|5531
20589|5532
15602|5533
15412|5534
18651|5535
12109|5536
14994|5537
18777|5538
16227|5539
15827|5540
20527|5541
18606|5542
19123|5543
20188|5544
21594|5545
15755|5546
16093|5547
18955|5548
18236|5549
19654|5550
20597|5551
20723|5552
18598|5553
17744|5554
21670|5555
10838|5556
17529|5557
15291|5558
18638|5559
17565|5560
20618|5561
6251|5562
18992|5563
21382|5564
17484|5565
4576|5566
16445|5567
16995|5568
18770|5569
15548|5570
16790|5571
10806|5572
17818|5573
17857|5574
18515|5575
15395|5576
7064|5577
11193|5578
15922|5579
20258|5580
15846|5581
16514|5582
18476|5583
17173|5584
14948|5585
15163|5586
20382|5587
18197|5588
9265|5589
20843|5590
19204|5591
17936|5592
19031|5593
18140|5594
16687|5595
5294|5596
16831|5597
16556|5598
15882|5599
18084|5600
20216|5601
20033|5602
20845|5603
18544|5604
22145|5605
22164|5606
17909|5607
18886|5608
19380|5609
16869|5610
22030|5611
18020|5612
22178|5613
9841|5614
20453|5615
20276|5616
19611|5617
15272|5618
19612|5619
8084|5620
17123|5621
22135|5622
18510|5623
16025|5624
15293|5625
19458|5626
21966|5627
20455|5628
16360|5629
20757|5630
17158|5631
21887|5632
16450|5633
17715|5634
21685|5635
18446|5636
18767|5637
16852|5638
17539|5639
15229|5640
20796|5641
15409|5642
19776|5643
9154|5644
19207|5645
19799|5646
21301|5647
19713|5648
12527|5649
21747|5650
21444|5651
20080|5652
20428|5653
21377|5654
21445|5655
17750|5656
21644|5657
18011|5658
17551|5659
17753|5660
14919|5661
15950|5662
6093|5663
16601|5664
22210|5665
20914|5666
18155|5667
12419|5668
21404|5669
9751|5670
21580|5671
17356|5672
21682|5673
17772|5674
22137|5675
17670|5676
19487|5677
15713|5678
18075|5679
16532|5680
18109|5681
18634|5682
21474|5683
11587|5684
6272|5685
13898|5686
19333|5687
16727|5688
21034|5689
21585|5690
17136|5691
19692|5692
21299|5693
16124|5694
21091|5695
19242|5696
21227|5697
19072|5698
20048|5699
19989|5700
19407|5701
19090|5702
17841|5703
20902|5704
21426|5705
18660|5706
19819|5707
18696|5708
16088|5709
15452|5710
20318|5711
20416|5712
17879|5713
20855|5714
17118|5715
17419|5716
17651|5717
21175|5718
17097|5719
17066|5720
19468|5721
15373|5722
17042|5723
4685|5724
20543|5725
20231|5726
22015|5727
21374|5728
15196|5729
19645|5730
21386|5731
19510|5732
15379|5733
20014|5734
16399|5735
15624|5736
21584|5737
18838|5738
17480|5739
18907|5740
19732|5741
20140|5742
21097|5743
19886|5744
15852|5745
16118|5746
17257|5747
17266|5748
20405|5749
14909|5750
15081|5751
22253|5752
20139|5753
15785|5754
18691|5755
17581|5756
18793|5757
21639|5758
20157|5759
19818|5760
22243|5761
17063|5762
6485|5763
16665|5764
15206|5765
22225|5766
16135|5767
20521|5768
19520|5769
21351|5770
15813|5771
19916|5772
21565|5773
17085|5774
15737|5775
15597|5776
15712|5777
16436|5778
17684|5779
18569|5780
15227|5781
17272|5782
21242|5783
20044|5784
16825|5785
18480|5786
18890|5787
19902|5788
21140|5789
18841|5790
16071|5791
17928|5792
15169|5793
22044|5794
17329|5795
16054|5796
15047|5797
15442|5798
19092|5799
20071|5800
20487|5801
16392|5802
19965|5803
19267|5804
20211|5805
18694|5806
19154|5807
18555|5808
21443|5809
15687|5810
20257|5811
20906|5812
20123|5813
21772|5814
16858|5815
20269|5816
21724|5817
16504|5818
16848|5819
19489|5820
17899|5821
15221|5822
16051|5823
16765|5824
17462|5825
21540|5826
16329|5827
20245|5828
8840|5829
21884|5830
18184|5831
20222|5832
15315|5833
18508|5834
11667|5835
18168|5836
21238|5837
18881|5838
16166|5839
19376|5840
16506|5841
17825|5842
20364|5843
14933|5844
17721|5845
18851|5846
20459|5847
9448|5848
17999|5849
11250|5850
19327|5851
15596|5852
20041|5853
20355|5854
17181|5855
16527|5856
18473|5857
19537|5858
20918|5859
16724|5860
18503|5861
21960|5862
19339|5863
15542|5864
19727|5865
20089|5866
18766|5867
18921|5868
22092|5869
18964|5870
16053|5871
7569|5872
16147|5873
20657|5874
20576|5875
15598|5876
17856|5877
16914|5878
18825|5879
18582|5880
19196|5881
18117|5882
19021|5883
18584|5884
21435|5885
15633|5886
22103|5887
19543|5888
17038|5889
15780|5890
16433|5891
19766|5892
16893|5893
13850|5894
17601|5895
17852|5896
18573|5897
21704|5898
15559|5899
22143|5900
15077|5901
20614|5902
21518|5903
22204|5904
20486|5905
14983|5906
18933|5907
16897|5908
19699|5909
16981|5910
18481|5911
17901|5912
19633|5913
17129|5914
20458|5915
20616|5916
21530|5917
12426|5918
16358|5919
16974|5920
17652|5921
17926|5922
18798|5923
20206|5924
4603|5925
19544|5926
17612|5927
19438|5928
20679|5929
18551|5930
15258|5931
18363|5932
16739|5933
18717|5934
16684|5935
17358|5936
17849|5937
19493|5938
20342|5939
14885|5940
5584|5941
19525|5942
18972|5943
16644|5944
16470|5945
15962|5946
18667|5947
22212|5948
20125|5949
17742|5950
19319|5951
15583|5952
20558|5953
17418|5954
16113|5955
18454|5956
16674|5957
19217|5958
19664|5959
21616|5960
18343|5961
16385|5962
18610|5963
19927|5964
20852|5965
15456|5966
17838|5967
15256|5968
19730|5969
16145|5970
17188|5971
19245|5972
15812|5973
21868|5974
16599|5975
15751|5976
16691|5977
16888|5978
18997|5979
19743|5980
20153|5981
21016|5982
20235|5983
17000|5984
17185|5985
16755|5986
15496|5987
20203|5988
22233|5989
18080|5990
21531|5991
16308|5992
22038|5993
17458|5994
14912|5995
20403|5996
16320|5997
14951|5998
14946|5999
19463|6000
22047|6001
19005|6002
19669|6003
15807|6004
20622|6005
18092|6006
21493|6007
18713|6008
18201|6009
16026|6010
16953|6011
18854|6012
20504|6013
18307|6014
19356|6015
17379|6016
21509|6017
16876|6018
21476|6019
17895|6020
18188|6021
18381|6022
19337|6023
15653|6024
17499|6025
21053|6026
17660|6027
15426|6028
19922|6029
20091|6030
21055|6031
19768|6032
21363|6033
19396|6034
21877|6035
19635|6036
15686|6037
22266|6038
15681|6039
15279|6040
17107|6041
20477|6042
20542|6043
15803|6044
17391|6045
18652|6046
21109|6047
15300|6048
17978|6049
15792|6050
17243|6051
21124|6052
17939|6053
20992|6054
17143|6055
21582|6056
16007|6057
18629|6058
17522|6059
21492|6060
18753|6061
21396|6062
15912|6063
16561|6064
17187|6065
20805|6066
18154|6067
20975|6068
18521|6069
20750|6070
20066|6071
16451|6072
17321|6073
21688|6074
16411|6075
15347|6076
4722|6077
4666|6078
15235|6079
18790|6080
16248|6081
18093|6082
22194|6083
15741|6084
15504|6085
19897|6086
15585|6087
19960|6088
20075|6089
14123|6090
15096|6091
15204|6092
22023|6093
16528|6094
17034|6095
17089|6096
15388|6097
17584|6098
18394|6099
16062|6100
15615|6101
22108|6102
19046|6103
15458|6104
17538|6105
16497|6106
17816|6107
20998|6108
18442|6109
17446|6110
16272|6111
17993|6112
19683|6113
17263|6114
17905|6115
15368|6116
22080|6117
15356|6118
18435|6119
21485|6120
12595|6121
15007|6122
19674|6123
20401|6124
15536|6125
16717|6126
17380|6127
16351|6128
12295|6129
19545|6130
22104|6131
17281|6132
16807|6133
19151|6134
17180|6135
21206|6136
19321|6137
21120|6138
15753|6139
21344|6140
17295|6141
22138|6142
21475|6143
16073|6144
19620|6145
16938|6146
21826|6147
22091|6148
17113|6149
19887|6150
14952|6151
20611|6152
18552|6153
19249|6154
18247|6155
21761|6156
18945|6157
19936|6158
15126|6159
14966|6160
15822|6161
16873|6162
16480|6163
18975|6164
19357|6165
19930|6166
15533|6167
21495|6168
16464|6169
17853|6170
20744|6171
16115|6172
16074|6173
15937|6174
15328|6175
17596|6176
20306|6177
18784|6178
18218|6179
17867|6180
16788|6181
16246|6182
20050|6183
17527|6184
6295|6185
12058|6186
20333|6187
20613|6188
22087|6189
18331|6190
18365|6191
17333|6192
21139|6193
18448|6194
18203|6195
21679|6196
18420|6197
16175|6198
17726|6199
17644|6200
14991|6201
21595|6202
15200|6203
17518|6204
16579|6205
11217|6206
20898|6207
16816|6208
21999|6209
20575|6210
18156|6211
11862|6212
18215|6213
15030|6214
17656|6215
17108|6216
12863|6217
6733|6218
17945|6219
18768|6220
19171|6221
17618|6222
15165|6223
20850|6224
15043|6225
21408|6226
17444|6227
20836|6228
16820|6229
19343|6230
20880|6231
16656|6232
17843|6233
21281|6234
15299|6235
17490|6236
7403|6237
20351|6238
17208|6239
20127|6240
20402|6241
19898|6242
22071|6243
18788|6244
19990|6245
17223|6246
15151|6247
20311|6248
20442|6249
19297|6250
5035|6251
16955|6252
4782|6253
15477|6254
21169|6255
15600|6256
15219|6257
10380|6258
16694|6259
15876|6260
15120|6261
15499|6262
17007|6263
17556|6264
16233|6265
15804|6266
19093|6267
19353|6268
17690|6269
17406|6270
18593|6271
16714|6272
15280|6273
18738|6274
18248|6275
18462|6276
18245|6277
15125|6278
16523|6279
20413|6280
19278|6281
17456|6282
17261|6283
15601|6284
20854|6285
18297|6286
16005|6287
19126|6288
22124|6289
17130|6290
16471|6291
16964|6292
15877|6293
19166|6294
19738|6295
17157|6296
18594|6297
16279|6298
16944|6299
22231|6300
16849|6301
17489|6302
21162|6303
18697|6304
20786|6305
10292|6306
15702|6307
21161|6308
19335|6309
15578|6310
15417|6311
20546|6312
15717|6313
20265|6314
13911|6315
16832|6316
16982|6317
18423|6318
19660|6319
20581|6320
19773|6321
19860|6322
9120|6323
19188|6324
20017|6325
21184|6326
16951|6327
20707|6328
20192|6329
21795|6330
6960|6331
16499|6332
20924|6333
22160|6334
17382|6335
19682|6336
19718|6337
20223|6338
16805|6339
19853|6340
20607|6341
15814|6342
19258|6343
20334|6344
17236|6345
21455|6346
21920|6347
21661|6348
16188|6349
16122|6350
15489|6351
4571|6352
19025|6353
18642|6354
17132|6355
14936|6356
20151|6357
19443|6358
15199|6359
20482|6360
19829|6361
20090|6362
13589|6363
19222|6364
17094|6365
18991|6366
18879|6367
20882|6368
17036|6369
17608|6370
17982|6371
18855|6372
19368|6373
19607|6374
19288|6375
19795|6376
21255|6377
20550|6378
15476|6379
18930|6380
21056|6381
20608|6382
21357|6383
22251|6384
18483|6385
13265|6386
9334|6387
15446|6388
19826|6389
22248|6390
19735|6391
17811|6392
20266|6393
16328|6394
17770|6395
20919|6396
16140|6397
15288|6398
16334|6399
15886|6400
18913|6401
7158|6402
19546|6403
19596|6404
13815|6405
19174|6406
21664|6407
20825|6408
19449|6409
20247|6410
6376|6411
13372|6412
17156|6413
22033|6414
16602|6415
19480|6416
18211|6417
16583|6418
17894|6419
20738|6420
7602|6421
18416|6422
11246|6423
19426|6424
16045|6425
20539|6426
17144|6427
21517|6428
20984|6429
20584|6430
12450|6431
22192|6432
17443|6433
17441|6434
20353|6435
16551|6436
6040|6437
20054|6438
13365|6439
17778|6440
15282|6441
15684|6442
20922|6443
16240|6444
15422|6445
17453|6446
17617|6447
16307|6448
17710|6449
8426|6450
19347|6451
17546|6452
19441|6453
16356|6454
18774|6455
15795|6456
6813|6457
17164|6458
18469|6459
18208|6460
14900|6461
19644|6462
18178|6463
21309|6464
18346|6465
20731|6466
21546|6467
21111|6468
16628|6469
21605|6470
20977|6471
19881|6472
5994|6473
16617|6474
20492|6475
5390|6476
14902|6477
8003|6478
11866|6479
9208|6480
15968|6481
11901|6482
8281|6483
14282|6484
7369|6485
18279|6486
9456|6487
21891|6488
22085|6489
